"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"NG65",NA,NA,"Sorex granarius",NA,NA,NA
"NC31",NA,NA,"Mus spretus",NA,NA,NA
"NC32",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC41",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC32",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC42",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC31",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC31",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NC42",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC30",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC40",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC30",NA,NA,"Arvicola sapidus",NA,NA,NA
"NB49",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC22",NA,NA,"Microtus cabrerae",NA,NA,NA
"NC21",NA,NA,"Microtus cabrerae",NA,NA,NA
"NB38",NA,NA,"Microtus cabrerae",NA,NA,NA
"NB38",NA,NA,"Arvicola sapidus",NA,NA,NA
"NB37",NA,NA,"Microtus cabrerae",NA,NA,NA
"Madeira",NA,NA,"Mustela putorius",NA,NA,NA
"PB32",NA,NA,"Lutra lutra",NA,NA,NA
"PB42",NA,NA,"Lutra lutra",NA,NA,NA
"PB21",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB15",NA,NA,"Lutra lutra",NA,NA,NA
"NA99",NA,NA,"Crocidura russula",NA,NA,NA
"NB31",NA,NA,"Crocidura russula",NA,NA,NA
"NA89",NA,NA,"Crocidura russula",NA,NA,NA
"NB41",NA,NA,"Crocidura russula",NA,NA,NA
"NB41",NA,NA,"Suncus etruscus",NA,NA,NA
"PB32",NA,NA,"Crocidura russula",NA,NA,NA
"NA89",NA,NA,"Suncus etruscus",NA,NA,NA
"PB41",NA,NA,"Crocidura russula",NA,NA,NA
"PB41",NA,NA,"Suncus etruscus",NA,NA,NA
"PB42",NA,NA,"Crocidura russula",NA,NA,NA
"PB31",NA,NA,"Crocidura russula",NA,NA,NA
"PB32",NA,NA,"Suncus etruscus",NA,NA,NA
"ND38",NA,NA,"Crocidura russula",NA,NA,NA
"ND17",NA,NA,"Crocidura russula",NA,NA,NA
"ND05",NA,NA,"Crocidura russula",NA,NA,NA
"ND38",NA,NA,"Sorex granarius",NA,NA,NA
"ND05",NA,NA,"Sorex granarius",NA,NA,NA
"ND38",NA,NA,"Suncus etruscus",NA,NA,NA
"ND17",NA,NA,"Suncus etruscus",NA,NA,NA
"ND38",NA,NA,"Talpa occidentalis",NA,NA,NA
"ND17",NA,NA,"Talpa occidentalis",NA,NA,NA
"PB31",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB32",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB21",NA,NA,"Erinaceus europaeus",NA,NA,NA
"Madeira",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PA09",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PA09",NA,NA,"Mus spretus",NA,NA,NA
"PB16",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PB16",NA,NA,"Mus spretus",NA,NA,NA
"NA99",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NA99",NA,NA,"Rattus norvegicus",NA,NA,NA
"NB31",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB31",NA,NA,"Rattus norvegicus",NA,NA,NA
"NA89",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NA89",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NA89",NA,NA,"Mus spretus",NA,NA,NA
"NA89",NA,NA,"Rattus norvegicus",NA,NA,NA
"NA89",NA,NA,"Rattus rattus",NA,NA,NA
"NB41",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB41",NA,NA,"Rattus norvegicus",NA,NA,NA
"NB41",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NB41",NA,NA,"Eliomys quercinus",NA,NA,NA
"PB32",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB32",NA,NA,"Mus spretus",NA,NA,NA
"PB32",NA,NA,"Rattus norvegicus",NA,NA,NA
"PB32",NA,NA,"Rattus rattus",NA,NA,NA
"PB31",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB31",NA,NA,"Mus spretus",NA,NA,NA
"PB41",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB41",NA,NA,"Mus spretus",NA,NA,NA
"PB41",NA,NA,"Rattus rattus",NA,NA,NA
"PB42",NA,NA,"Mus spretus",NA,NA,NA
"PB32",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"Madeira",NA,NA,"Rattus norvegicus",NA,NA,NA
"ND06",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"ND06",NA,NA,"Microtus lusitanicus",NA,NA,NA
"ND38",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"ND17",NA,NA,"Eliomys quercinus",NA,NA,NA
"ND38",NA,NA,"Microtus lusitanicus",NA,NA,NA
"ND38",NA,NA,"Mus musculus",NA,NA,NA
"ND38",NA,NA,"Mus spretus",NA,NA,NA
"ND05",NA,NA,"Mus spretus",NA,NA,NA
"ND38",NA,NA,"Rattus norvegicus",NA,NA,NA
"ND17",NA,NA,"Rattus norvegicus",NA,NA,NA
"ND38",NA,NA,"Rattus rattus",NA,NA,NA
"ND17",NA,NA,"Rattus rattus",NA,NA,NA
"ND05",NA,NA,"Rattus rattus",NA,NA,NA
"ND01",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND01",NA,NA,"Meles meles",NA,NA,NA
"ND01",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MC88",NA,NA,"Vulpes vulpes",NA,NA,NA
"MC88",NA,NA,"Genetta genetta",NA,NA,NA
"ND01",NA,NA,"Sus scrofa",NA,NA,NA
"ND01",NA,NA,"Lepus granatensis",NA,NA,NA
"MC88",NA,NA,"Lepus granatensis",NA,NA,NA
"ND00",NA,NA,"Rattus rattus",NA,NA,NA
"MC88",NA,NA,"Rattus rattus",NA,NA,NA
"PG11",NA,NA,"Crocidura russula",NA,NA,NA
"NG32",NA,NA,"Sorex granarius",NA,NA,NA
"NG62",NA,NA,"Crocidura russula",NA,NA,NA
"PE28",NA,NA,"Crocidura russula",NA,NA,NA
"PE49",NA,NA,"Crocidura russula",NA,NA,NA
"QF28",NA,NA,"Crocidura russula",NA,NA,NA
"PF57",NA,NA,"Crocidura russula",NA,NA,NA
"PF57",NA,NA,"Talpa occidentalis",NA,NA,NA
"PG13",NA,NA,"Crocidura russula",NA,NA,NA
"NF71",NA,NA,"Crocidura russula",NA,NA,NA
"PG60",NA,NA,"Crocidura russula",NA,NA,NA
"NG30",NA,NA,"Crocidura russula",NA,NA,NA
"PF37",NA,NA,"Crocidura russula",NA,NA,NA
"PF58",NA,NA,"Crocidura russula",NA,NA,NA
"PF48",NA,NA,"Crocidura russula",NA,NA,NA
"NF27",NA,NA,"Crocidura russula",NA,NA,NA
"NG32",NA,NA,"Crocidura russula",NA,NA,NA
"NF34",NA,NA,"Crocidura russula",NA,NA,NA
"NF37",NA,NA,"Crocidura russula",NA,NA,NA
"NF44",NA,NA,"Crocidura russula",NA,NA,NA
"NF25",NA,NA,"Crocidura russula",NA,NA,NA
"NF28",NA,NA,"Crocidura russula",NA,NA,NA
"NF35",NA,NA,"Crocidura russula",NA,NA,NA
"PE66",NA,NA,"Crocidura russula",NA,NA,NA
"ND10",NA,NA,"Crocidura russula",NA,NA,NA
"NF26",NA,NA,"Crocidura russula",NA,NA,NA
"NG23",NA,NA,"Crocidura russula",NA,NA,NA
"NG23",NA,NA,"Talpa occidentalis",NA,NA,NA
"NG22",NA,NA,"Crocidura russula",NA,NA,NA
"NG44",NA,NA,"Crocidura suaveolens",NA,NA,NA
"NF28",NA,NA,"Talpa occidentalis",NA,NA,NA
"PG11",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF37",NA,NA,"Microtus cabrerae",NA,NA,NA
"PF48",NA,NA,"Microtus cabrerae",NA,NA,NA
"PF37",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF27",NA,NA,"Mus musculus",NA,NA,NA
"NG62",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF35",NA,NA,"Rattus rattus",NA,NA,NA
"PF47",NA,NA,"Microtus cabrerae",NA,NA,NA
"NF27",NA,NA,"Mus spretus",NA,NA,NA
"PF08",NA,NA,"Microtus agrestis",NA,NA,NA
"PF08",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PE28",NA,NA,"Mus spretus",NA,NA,NA
"PE49",NA,NA,"Arvicola sapidus",NA,NA,NA
"PE38",NA,NA,"Microtus agrestis",NA,NA,NA
"PE38",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PE38",NA,NA,"Microtus lusitanicus",NA,NA,NA
"QF28",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF57",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF97",NA,NA,"Arvicola sapidus",NA,NA,NA
"PF57",NA,NA,"Microtus agrestis",NA,NA,NA
"PF57",NA,NA,"Microtus cabrerae",NA,NA,NA
"QF28",NA,NA,"Microtus cabrerae",NA,NA,NA
"QF28",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF57",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF57",NA,NA,"Mus musculus",NA,NA,NA
"QF28",NA,NA,"Mus spretus",NA,NA,NA
"PF57",NA,NA,"Mus spretus",NA,NA,NA
"PE28",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF27",NA,NA,"Rattus rattus",NA,NA,NA
"NF78",NA,NA,"Microtus agrestis",NA,NA,NA
"PG13",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PG13",NA,NA,"Microtus agrestis",NA,NA,NA
"PG13",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF45",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF45",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF71",NA,NA,"Mus musculus",NA,NA,NA
"PG60",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PG60",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PG20",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PG20",NA,NA,"Microtus agrestis",NA,NA,NA
"NG30",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NG30",NA,NA,"Microtus agrestis",NA,NA,NA
"NG30",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NG31",NA,NA,"Microtus agrestis",NA,NA,NA
"PF09",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PG20",NA,NA,"Arvicola sapidus",NA,NA,NA
"PF09",NA,NA,"Microtus agrestis",NA,NA,NA
"PF47",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF47",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF37",NA,NA,"Mus spretus",NA,NA,NA
"PF37",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF48",NA,NA,"Arvicola sapidus",NA,NA,NA
"PF47",NA,NA,"Mus spretus",NA,NA,NA
"PF48",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF48",NA,NA,"Mus spretus",NA,NA,NA
"PF48",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF58",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF58",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF58",NA,NA,"Mus spretus",NA,NA,NA
"NF37",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NG32",NA,NA,"Microtus agrestis",NA,NA,NA
"NG32",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF34",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PE54",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF25",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF34",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF34",NA,NA,"Mus spretus",NA,NA,NA
"NF37",NA,NA,"Mus spretus",NA,NA,NA
"NF37",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF44",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF44",NA,NA,"Mus spretus",NA,NA,NA
"NF44",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF44",NA,NA,"Mus musculus",NA,NA,NA
"NF25",NA,NA,"Mus spretus",NA,NA,NA
"NF35",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF35",NA,NA,"Mus spretus",NA,NA,NA
"NF28",NA,NA,"Mus spretus",NA,NA,NA
"NF28",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF28",NA,NA,"Mus musculus",NA,NA,NA
"PF56",NA,NA,"Microtus cabrerae",NA,NA,NA
"NF45",NA,NA,"Mus spretus",NA,NA,NA
"PE66",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PF66",NA,NA,"Microtus cabrerae",NA,NA,NA
"PF66",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF66",NA,NA,"Arvicola sapidus",NA,NA,NA
"PF64",NA,NA,"Microtus cabrerae",NA,NA,NA
"PF82",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF25",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"QG00",NA,NA,"Microtus cabrerae",NA,NA,NA
"PF79",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC87",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NG44",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NG44",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC19",NA,NA,"Microtus cabrerae",NA,NA,NA
"PD49",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PD49",NA,NA,"Microtus cabrerae",NA,NA,NA
"PD49",NA,NA,"Mus spretus",NA,NA,NA
"PD45",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF25",NA,NA,"Mus musculus",NA,NA,NA
"NF35",NA,NA,"Mus musculus",NA,NA,NA
"NF26",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF26",NA,NA,"Mus musculus",NA,NA,NA
"NF26",NA,NA,"Mus spretus",NA,NA,NA
"NF26",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF25",NA,NA,"Rattus rattus",NA,NA,NA
"NF27",NA,NA,"Microtus agrestis",NA,NA,NA
"NF83",NA,NA,"Microtus agrestis",NA,NA,NA
"PG84",NA,NA,"Chionomys nivalis",NA,NA,NA
"NF74",NA,NA,"Microtus agrestis",NA,NA,NA
"NG23",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NG23",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NG23",NA,NA,"Rattus rattus",NA,NA,NA
"NF35",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NG22",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NF35",NA,NA,"Rattus norvegicus",NA,NA,NA
"NG44",NA,NA,"Rattus norvegicus",NA,NA,NA
"NG44",NA,NA,"Microtus agrestis",NA,NA,NA
"NF28",NA,NA,"Microtus agrestis",NA,NA,NA
"NF28",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NF20",NA,NA,"Genetta genetta",NA,NA,NA
"NE29",NA,NA,"Lutra lutra",NA,NA,NA
"NF20",NA,NA,"Lutra lutra",NA,NA,NA
"NE29",NA,NA,"Mustela nivalis",NA,NA,NA
"PG94",NA,NA,"Canis lupus",NA,NA,NA
"PF88",NA,NA,"Genetta genetta",NA,NA,NA
"QF19",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF88",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF99",NA,NA,"Canis lupus",NA,NA,NA
"PF76",NA,NA,"Mustela nivalis",NA,NA,NA
"QF19",NA,NA,"Lutra lutra",NA,NA,NA
"QF09",NA,NA,"Neovison vison",NA,NA,NA
"QF09",NA,NA,"Genetta genetta",NA,NA,NA
"QF09",NA,NA,"Meles meles",NA,NA,NA
"PG84",NA,NA,"Canis lupus",NA,NA,NA
"PG84",NA,NA,"Martes foina",NA,NA,NA
"QG04",NA,NA,"Canis lupus",NA,NA,NA
"QG21",NA,NA,"Genetta genetta",NA,NA,NA
"QF29",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF76",NA,NA,"Herpestes ichneumon",NA,NA,NA
"QF29",NA,NA,"Meles meles",NA,NA,NA
"QG00",NA,NA,"Martes foina",NA,NA,NA
"QG04",NA,NA,"Vulpes vulpes",NA,NA,NA
"PG94",NA,NA,"Vulpes vulpes",NA,NA,NA
"QF09",NA,NA,"Mustela nivalis",NA,NA,NA
"QG10",NA,NA,"Vulpes vulpes",NA,NA,NA
"PF98",NA,NA,"Meles meles",NA,NA,NA
"PF55",NA,NA,"Vulpes vulpes",NA,NA,NA
"QG01",NA,NA,"Vulpes vulpes",NA,NA,NA
"QG04",NA,NA,"Cervus elaphus",NA,NA,NA
"PG94",NA,NA,"Cervus elaphus",NA,NA,NA
"QG03",NA,NA,"Cervus elaphus",NA,NA,NA
"PG93",NA,NA,"Cervus elaphus",NA,NA,NA
"PG94",NA,NA,"Capreolus capreolus",NA,NA,NA
"QG03",NA,NA,"Capreolus capreolus",NA,NA,NA
"PG94",NA,NA,"Sus scrofa",NA,NA,NA
"QG03",NA,NA,"Sus scrofa",NA,NA,NA
"PD49",NA,NA,"Cervus elaphus",NA,NA,NA
"NE73",NA,NA,"Cervus elaphus",NA,NA,NA
"NE74",NA,NA,"Cervus elaphus",NA,NA,NA
"QG04",NA,NA,"Capreolus capreolus",NA,NA,NA
"QG02",NA,NA,"Capreolus capreolus",NA,NA,NA
"NE62",NA,NA,"Cervus elaphus",NA,NA,NA
"PF87",NA,NA,"Sus scrofa",NA,NA,NA
"QF19",NA,NA,"Capreolus capreolus",NA,NA,NA
"PG90",NA,NA,"Cervus elaphus",NA,NA,NA
"QF09",NA,NA,"Capreolus capreolus",NA,NA,NA
"QG10",NA,NA,"Cervus elaphus",NA,NA,NA
"QG30",NA,NA,"Capreolus capreolus",NA,NA,NA
"PG90",NA,NA,"Capreolus capreolus",NA,NA,NA
"QF09",NA,NA,"Sus scrofa",NA,NA,NA
"PF76",NA,NA,"Capreolus capreolus",NA,NA,NA
"QF29",NA,NA,"Capreolus capreolus",NA,NA,NA
"QF29",NA,NA,"Sus scrofa",NA,NA,NA
"PF76",NA,NA,"Cervus elaphus",NA,NA,NA
"QG20",NA,NA,"Sus scrofa",NA,NA,NA
"QF19",NA,NA,"Sus scrofa",NA,NA,NA
"PF98",NA,NA,"Sus scrofa",NA,NA,NA
"PF98",NA,NA,"Capreolus capreolus",NA,NA,NA
"QG01",NA,NA,"Cervus elaphus",NA,NA,NA
"NE29",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NE29",NA,NA,"Crocidura russula",NA,NA,NA
"NF20",NA,NA,"Crocidura russula",NA,NA,NA
"PG84",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PF88",NA,NA,"Lepus granatensis",NA,NA,NA
"PG90",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"QG00",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"QG10",NA,NA,"Lepus granatensis",NA,NA,NA
"QF18",NA,NA,"Lepus granatensis",NA,NA,NA
"QF19",NA,NA,"Lepus granatensis",NA,NA,NA
"PF99",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NE29",NA,NA,"Rattus norvegicus",NA,NA,NA
"NE29",NA,NA,"Mus spretus",NA,NA,NA
"NF20",NA,NA,"Rattus norvegicus",NA,NA,NA
"NE29",NA,NA,"Microtus lusitanicus",NA,NA,NA
"QG10",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PC71",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC71",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC71",NA,NA,"Martes foina",NA,NA,NA
"PC71",NA,NA,"Genetta genetta",NA,NA,NA
"PC71",NA,NA,"Meles meles",NA,NA,NA
"PC61",NA,NA,"Martes foina",NA,NA,NA
"PC61",NA,NA,"Genetta genetta",NA,NA,NA
"PC61",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC50",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC50",NA,NA,"Meles meles",NA,NA,NA
"PC50",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC51",NA,NA,"Crocidura russula",NA,NA,NA
"NB79",NA,NA,"Crocidura russula",NA,NA,NA
"MD76",NA,NA,"Crocidura russula",NA,NA,NA
"MD85",NA,NA,"Crocidura russula",NA,NA,NA
"NB32",NA,NA,"Talpa occidentalis",NA,NA,NA
"ND70",NA,NA,"Talpa occidentalis",NA,NA,NA
"ND61",NA,NA,"Talpa occidentalis",NA,NA,NA
"ND71",NA,NA,"Talpa occidentalis",NA,NA,NA
"PE53",NA,NA,"Talpa occidentalis",NA,NA,NA
"PE64",NA,NA,"Talpa occidentalis",NA,NA,NA
"PD35",NA,NA,"Talpa occidentalis",NA,NA,NA
"PF00",NA,NA,"Talpa occidentalis",NA,NA,NA
"PG72",NA,NA,"Talpa occidentalis",NA,NA,NA
"PF26",NA,NA,"Talpa occidentalis",NA,NA,NA
"NF59",NA,NA,"Talpa occidentalis",NA,NA,NA
"NG70",NA,NA,"Talpa occidentalis",NA,NA,NA
"PE26",NA,NA,"Crocidura russula",NA,NA,NA
"PE27",NA,NA,"Crocidura russula",NA,NA,NA
"PE27",NA,NA,"Neomys anomalus",NA,NA,NA
"PE27",NA,NA,"Sorex granarius",NA,NA,NA
"MC89",NA,NA,"Crocidura russula",NA,NA,NA
"MD60",NA,NA,"Crocidura russula",NA,NA,NA
"ND08",NA,NA,"Crocidura russula",NA,NA,NA
"NB32",NA,NA,"Crocidura russula",NA,NA,NA
"NB33",NA,NA,"Crocidura russula",NA,NA,NA
"PD15",NA,NA,"Crocidura russula",NA,NA,NA
"NC83",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC67",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC18",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MC69",NA,NA,"Crocidura russula",NA,NA,NA
"PD26",NA,NA,"Crocidura russula",NA,NA,NA
"NC71",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC75",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MC96",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MC69",NA,NA,"Sorex granarius",NA,NA,NA
"PD16",NA,NA,"Talpa occidentalis",NA,NA,NA
"NC94",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MD90",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC08",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MD70",NA,NA,"Crocidura russula",NA,NA,NA
"MD60",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MC88",NA,NA,"Crocidura russula",NA,NA,NA
"NC95",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MC59",NA,NA,"Crocidura russula",NA,NA,NA
"PC18",NA,NA,"Erinaceus europaeus",NA,NA,NA
"SaoMiguel",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PD15",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC84",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB16",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"Madeira",NA,NA,"Mus musculus",NA,NA,NA
"NB79",NA,NA,"Mus spretus",NA,NA,NA
"PC51",NA,NA,"Mus spretus",NA,NA,NA
"MC88",NA,NA,"Mus musculus",NA,NA,NA
"NC16",NA,NA,"Mus musculus",NA,NA,NA
"NC31",NA,NA,"Mus musculus",NA,NA,NA
"SantaMaria",NA,NA,"Mus musculus",NA,NA,NA
NA,NA,NA,"Mus musculus",NA,NA,NA
"SaoMiguel",NA,NA,"Mus musculus",NA,NA,NA
"Terceira",NA,NA,"Mus musculus",NA,NA,NA
"Graciosa",NA,NA,"Mus musculus",NA,NA,NA
"SaoJorge",NA,NA,"Mus musculus",NA,NA,NA
"Pico",NA,NA,"Mus musculus",NA,NA,NA
"Faial",NA,NA,"Mus musculus",NA,NA,NA
"Flores",NA,NA,"Mus musculus",NA,NA,NA
"Corvo",NA,NA,"Mus musculus",NA,NA,NA
"MD86",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"MD76",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"MD85",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PD33",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NC70",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PG61",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NC06",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB32",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB42",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PE53",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PD34",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PD33",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PD43",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PD35",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB10",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB11",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB24",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PB33",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB79",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NB78",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NC81",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"NC82",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PC02",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PC03",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PC13",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PC20",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"PC31",NA,NA,"Microtus duodecimcostatus",NA,NA,NA
"ND71",NA,NA,"Microtus lusitanicus",NA,NA,NA
"ND07",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PE52",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PE64",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PD35",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PD36",NA,NA,"Microtus lusitanicus",NA,NA,NA
"MD61",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NE98",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PE09",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PG72",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PG61",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PG52",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PG92",NA,NA,"Microtus lusitanicus",NA,NA,NA
"PF27",NA,NA,"Microtus lusitanicus",NA,NA,NA
"NG70",NA,NA,"Microtus lusitanicus",NA,NA,NA
"MD76",NA,NA,"Mus spretus",NA,NA,NA
"MD86",NA,NA,"Mus spretus",NA,NA,NA
"MD85",NA,NA,"Mus spretus",NA,NA,NA
"PE26",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PE27",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PE26",NA,NA,"Arvicola sapidus",NA,NA,NA
"PE27",NA,NA,"Sciurus vulgaris",NA,NA,NA
"MD60",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PE27",NA,NA,"Microtus lusitanicus",NA,NA,NA
"MD60",NA,NA,"Microtus lusitanicus",NA,NA,NA
"MD60",NA,NA,"Mus spretus",NA,NA,NA
"MD60",NA,NA,"Rattus norvegicus",NA,NA,NA
